CustomerID,frequency_cal,recency_cal,T_cal,monetary_value_cal,p_alive,predicted_clv_12m
12471,33.0,522.0,541.0,726.3863693181819,0.9877963764406912,12276.374645197484
12472,14.0,458.0,534.0,862.9207195714287,0.9308082486003747,6115.952927456066
12474,17.0,466.0,475.0,408.41706176470586,0.9887139689548632,4209.358067684082
12476,10.0,283.0,310.0,741.4349996,0.9696031490161311,6115.934204310067
12477,4.0,384.0,432.0,2403.092495475,0.9437923324210249,6198.631288002603
12480,4.0,240.0,316.0,735.147491,0.9027512272791154,2563.033682725796
12481,8.0,403.0,416.0,747.2525068375,0.97765013063179,4106.926015328801
12482,4.0,77.0,462.0,3875.9899205,0.045927386987191426,452.5209416534194
12483,13.0,472.0,486.0,205.73538546153847,0.9844548253495633,1783.0202163493148
12484,5.0,345.0,490.0,416.15999967999994,0.8464308310981921,1289.500191150727
12490,11.0,524.0,547.0,403.86272765454544,0.9797770381010698,2512.838560840598
12494,5.0,380.0,385.0,170.70799879999998,0.9706042022668621,948.7582345580684
12500,10.0,407.0,482.0,232.61599040000002,0.9342496244431688,1531.037768122676
12502,2.0,92.0,118.0,486.6999955,0.9049370899671453,2104.4061694584784
12510,5.0,410.0,544.0,499.52599654000005,0.8833558210239282,1434.797875728438
12520,2.0,69.0,82.0,310.070002,0.9200315554528037,1925.717688813899
12523,15.0,480.0,541.0,182.53400097333332,0.9523894786379402,1609.2508865745035
12524,12.0,465.0,478.0,652.9058180666667,0.983898336483578,4705.122104826694
12525,2.0,149.0,456.0,203.64999784999998,0.4485261857736276,278.44959986001606
12527,3.0,235.0,338.0,117.30666566666666,0.8636439012500324,614.3266387275335
12530,6.0,409.0,451.0,379.16333706666666,0.9585515923289153,1657.9442007839984
12539,4.0,454.0,525.0,1246.75749255,0.935403389680091,2874.9619778557876
12540,19.0,540.0,541.0,658.2200033526316,0.9921620159936992,6622.685980583934
12547,2.0,303.0,309.0,75.900002,0.9339557337084892,565.854148838534
12549,3.0,122.0,506.0,337.4200123333333,0.17825143157854334,161.98611315719208
12553,6.0,219.0,232.0,307.18333120000005,0.969016386610093,2276.3296491394585
12557,5.0,466.0,531.0,1925.4320400000001,0.945149021589916,5226.812671834081
12562,2.0,237.0,244.0,521.070009,0.9326726977870642,1503.2280882004238
12567,8.0,465.0,475.0,855.327494825,0.9792424862968555,4205.752511657371
12569,3.0,34.0,61.0,205.88000133333333,0.9065042648933412,2054.749850372889
12573,4.0,238.0,274.0,141.34750135000002,0.9420657563733628,943.1412075547056
12576,4.0,308.0,335.0,218.4474998,0.9522760742634426,1057.8835953513046
12577,3.0,377.0,545.0,327.09667233333334,0.8427423367560006,707.6363564431033
12578,2.0,113.0,252.0,1068.3700115000001,0.7113156717342641,1894.4154464804712
12582,3.0,339.0,386.0,327.76333400000004,0.9314176396101181,1022.2690818672074
12583,16.0,533.0,542.0,541.93812975625,0.9885326147423268,4670.360218660358
12586,2.0,349.0,532.0,721.6900005,0.810420833040503,928.5819728760581
12589,2.0,268.0,498.0,1029.3650057,0.7176238841759368,1133.7358661229937
12591,2.0,91.0,217.0,271.000003,0.7098281636061522,845.3990462300203
12594,9.0,454.0,455.0,355.3044427777778,0.9839765824755135,2205.754938888897
12598,4.0,428.0,457.0,487.84000100000003,0.954822630551345,1478.1829832525145
12599,8.0,369.0,386.0,133.3150016375,0.9754631822267483,1073.4712571731623
12600,15.0,528.0,541.0,203.69132627333335,0.9866407376384334,1828.0417393335676
12601,4.0,200.0,213.0,109.24000124999999,0.9575751719491138,998.9608916113244
12605,2.0,82.0,267.0,451.9800077,0.5486383625573185,761.0091659425786
12609,6.0,401.0,528.0,335.72333166666664,0.8837541391380873,1225.9417388506104
12613,6.0,528.0,534.0,552.3999964999999,0.9751362027905115,2020.2033396727265
12615,2.0,218.0,440.0,1057.1550045,0.6853257829982521,1217.0943101040682
12619,2.0,326.0,369.0,297.8300095,0.9131354881360289,795.4754580774738
12621,23.0,468.0,477.0,717.1095627086958,0.9908126752606171,9508.397515488177
12623,6.0,420.0,505.0,319.35333306666666,0.9304445698438536,1285.9881280750265
12625,3.0,385.0,405.0,1266.3966753333334,0.9474330114749444,2845.652410599294
12631,3.0,237.0,502.0,700.9633333333333,0.598673258702588,929.672442707885
12633,4.0,329.0,334.0,680.334992,0.9639640445012883,2465.83533954935
12637,6.0,304.0,352.0,641.72000025,0.9476203727397613,3075.1484433638925
12639,2.0,389.0,436.0,429.3950012,0.9143139340884748,864.5633877429025
12643,6.0,391.0,420.0,654.7499881666666,0.9646775037071783,2793.6006148008505
12644,2.0,264.0,503.0,375.32499799999994,0.7032019793990075,549.5416462505369
12645,5.0,449.0,477.0,398.2740048,0.9621976480893049,1446.1847559313126
12647,26.0,496.0,504.0,483.1703851730769,0.9920033920466789,6999.169396491613
12648,2.0,264.0,510.0,267.09999899999997,0.6942954493339282,447.38360590238057
12649,5.0,484.0,505.0,319.16800222,0.9655031801925097,1171.5694527479125
12651,3.0,131.0,274.0,92.91666646666665,0.7073475653027287,535.1488957909744
12656,4.0,359.0,371.0,677.8150026,0.9610895569355951,2270.766734567933
12662,12.0,378.0,426.0,302.19000145,0.9582596474547252,2495.253902110806
12664,3.0,494.0,535.0,580.88667,0.9409452772109113,1200.6040914297973
12665,2.0,345.0,478.0,54.4000007,0.8516465405930128,350.79996479359124
12668,7.0,418.0,486.0,1101.0371427714285,0.944560487407194,4474.760269267005
12670,3.0,467.0,475.0,473.67666533333335,0.9531879285085649,1148.4046695684308
12676,4.0,223.0,292.0,353.767507,0.9068036340937364,1531.44847795554
12678,8.0,448.0,510.0,2220.657500625,0.9524812096003251,9583.104893154747
12681,33.0,528.0,535.0,664.6403034272727,0.9935824058531885,11424.100055687904
12682,30.0,546.0,547.0,500.42266051666667,0.9949210883629529,7787.697228972514
12683,11.0,515.0,535.0,683.2254586545455,0.9807930592780073,4136.84246445513
12691,2.0,101.0,229.0,176.09999885000002,0.7192363623024468,684.1512142405195
12693,5.0,311.0,331.0,147.30599913999998,0.9628032589278833,963.2883919420015
12695,3.0,455.0,474.0,128.20333266666668,0.9489463842702831,542.9786289492938
12701,4.0,391.0,442.0,328.114999,0.9424994430485552,1114.7081870013783
12703,2.0,51.0,493.0,64.725,0.09913650326165016,41.111561911162916
12705,6.0,332.0,342.0,1019.5066666666667,0.9725851981174664,4883.026796395829
12708,12.0,521.0,530.0,276.657500425,0.9855835665353616,2004.410152763128
12709,20.0,513.0,539.0,1151.72749942,0.9826498808533529,11872.014289027618
12712,15.0,530.0,539.0,279.41399638,0.987940360881716,2414.306813690128
12714,8.0,529.0,544.0,1197.764997825,0.9780312427886041,5170.211204381427
12720,12.0,314.0,315.0,282.0183357083333,0.9877115204010406,3026.385444127366
12721,4.0,225.0,280.0,387.80499885,0.9229163316083829,1715.2857049673173
12724,3.0,203.0,344.0,259.870004,0.7898496481754553,817.8686208915682
12725,2.0,213.0,393.0,634.8050005,0.7415400210484657,979.3863979157463
12726,7.0,410.0,433.0,279.34571962857143,0.9710840623911998,1526.6292102654172
12727,5.0,373.0,463.0,506.5660057,0.9181413468895833,1713.2892021060934
12728,3.0,126.0,192.0,175.77000033333334,0.8717828848308947,1075.2353032949218
12731,9.0,435.0,456.0,1482.1655385555557,0.9766060559869804,8099.875296798424
12733,3.0,455.0,498.0,431.26666236666665,0.9389009583541071,1019.7224079939094
12734,2.0,40.0,201.0,236.65000399999997,0.4990520862485316,583.7965122146185
12744,3.0,343.0,400.0,2318.876674,0.9254698841882834,4842.666970159628
12747,20.0,534.0,541.0,339.56399775,0.9908879578155203,3715.3286672517215
12748,123.0,543.0,544.0,232.16414642357722,0.9985597439256781,14531.314007985962
12749,3.0,308.0,330.0,944.2266599,0.9446218042571968,2563.8592838016675
12753,3.0,114.0,171.0,3116.6399873333335,0.8819305196649722,10695.291844438421
12754,2.0,73.0,117.0,1482.5850575000002,0.8702528928322829,4688.921293484515
12755,9.0,413.0,502.0,1003.0788942222221,0.9208104573131723,4884.346044759104
12758,5.0,462.0,547.0,1245.4319956,0.9330299129668616,3355.2683584767656
12759,5.0,460.0,544.0,633.56800952,0.9334799956839328,1849.6569157042784
12765,5.0,169.0,450.0,233.5160046,0.24762264346358998,263.1727793850065
12766,5.0,167.0,216.0,1092.79999442,0.9222278499048715,5745.27826301571
12775,4.0,206.0,218.0,195.71000425,0.9584495349270045,1330.9035322251466
12778,5.0,343.0,411.0,172.58200368,0.9325085929208012,873.7119458577406
12779,11.0,538.0,545.0,485.7727346363636,0.9851799507089128,2991.50947188108
12782,8.0,266.0,328.0,375.27124735,0.9269154743145116,2524.7531507647504
12785,2.0,367.0,540.0,296.749998,0.8248916230609997,535.7638332085556
12788,3.0,65.0,337.0,79.60000000000001,0.20748833355793259,129.3520431933127
12791,4.0,251.0,433.0,175.6875,0.7344128433840504,593.5132177376234
12793,2.0,67.0,210.0,282.64,0.6232554569211383,773.6658703203767
12802,3.0,119.0,372.0,358.196669,0.3939122707583725,470.7646519404981
12805,3.0,293.0,483.0,331.48333456666666,0.7781360089616984,725.0818781611096
12808,2.0,94.0,271.0,153.10000100000002,0.5940741822033216,480.4198051925344
12811,3.0,166.0,236.0,222.3166643333333,0.8821537390252147,1081.4516348531306
12813,2.0,192.0,502.0,697.800009,0.5182905006591296,606.8451080298713
12817,2.0,153.0,243.0,207.689997,0.8331797649685664,816.374422749468
12820,7.0,408.0,543.0,252.76286014285714,0.8667690736188522,1056.1049621877103
12823,12.0,425.0,488.0,443.3333333333333,0.9475223291455966,3120.9484417342437
12826,7.0,405.0,530.0,245.70428705714286,0.8805210946090554,1070.5833221915457
12829,2.0,214.0,359.0,146.5,0.7902042244573256,516.7729899871612
12835,36.0,309.0,545.0,159.95055454722223,1.224871807851417e-05,0.03889053067895132
12836,11.0,519.0,547.0,473.6627243818182,0.9776840045555074,2893.1048909954643
12838,8.0,219.0,401.0,359.7612487,0.4374744455461674,992.2245312514779
12839,15.0,534.0,541.0,368.6800043266667,0.9885519988379874,3088.870391156627
12840,4.0,460.0,483.0,685.79249725,0.9579102529532207,1870.1405140331624
12841,26.0,297.0,328.0,197.4803851076923,0.9590639889690941,4059.870540967042
12842,2.0,429.0,546.0,356.2649981,0.8776954624166096,623.8756539524292
12843,20.0,513.0,535.0,265.74399617999995,0.9847942617041507,2976.4213049316463
12845,3.0,23.0,99.0,96.33333333333333,0.7221656323767989,977.5335277852444
12849,4.0,323.0,400.0,563.56000885,0.9179851002133468,1763.479362528491
12853,5.0,433.0,481.0,484.4800036,0.9523975801685515,1663.3493137891169
12854,5.0,487.0,537.0,390.9100035,0.9536790647420677,1286.2576192595714
12855,2.0,30.0,211.0,133.81000260000002,0.40687527204086116,369.1737120443237
12857,5.0,473.0,492.0,696.6800008,0.9660967226968623,2249.310242393769
12863,4.0,210.0,398.0,409.74999825,0.6702993743217082,1008.9323626419244
12866,2.0,219.0,311.0,389.76000105,0.8563331239135142,978.5305911858678
12867,9.0,509.0,532.0,591.0411161044444,0.9769257420529517,3032.2549537753857
12868,6.0,174.0,201.0,282.9916663333333,0.9544356461660857,2303.8599554051716
12870,2.0,249.0,433.0,733.8249976,0.7617087973936804,1037.0140878067803
12872,11.0,410.0,545.0,298.0245459727273,0.8022873656545084,1582.449770982652
12873,2.0,399.0,490.0,767.4500105,0.8899264980490903,1137.9718095356216
12875,3.0,335.0,506.0,334.0800133333333,0.823900955340721,743.9181209720679
12876,2.0,394.0,399.0,784.8300040500001,0.9349920758957797,1422.3693410872668
12877,14.0,490.0,499.0,128.71071384285713,0.9870946162374218,1274.6363801463112
12889,3.0,121.0,311.0,95.34999799999999,0.5618915739682646,393.0367789712412
12891,9.0,439.0,468.0,81.61111066666666,0.9730175838105138,731.3472487648733
12897,3.0,339.0,352.0,136.69999933333335,0.9499776239811054,698.5696594543768
12901,7.0,70.0,79.0,1062.251408,0.9697609036238326,13163.820468063386
12908,3.0,318.0,439.0,341.99998000000005,0.8702408474234702,890.9354180350322
12909,4.0,452.0,462.0,542.1950000749999,0.9626868304108617,1606.3130155689562
12910,5.0,424.0,430.0,569.2040020000001,0.9704074527323888,2111.6868752907662
12913,10.0,456.0,547.0,454.5659931,0.9237187543955909,2425.4102492331713
12915,2.0,217.0,398.0,402.2250027,0.7432493016716889,723.8317338861573
12916,5.0,483.0,493.0,716.26399724,0.9693169958493941,2307.9095292743964
12917,3.0,330.0,539.0,737.4333306666667,0.776102345024388,1186.058553887374
12921,35.0,526.0,547.0,702.4968584457143,0.9864545986637782,12448.184624643189
12924,9.0,532.0,539.0,219.27443974444446,0.9823696458190503,1297.2590155365333
12926,3.0,314.0,534.0,385.8066641333333,0.7511563988504841,714.8385540615035
12928,7.0,308.0,358.0,362.4914277142857,0.9481969703802052,2118.2378347352646
12931,35.0,535.0,547.0,1515.7737029142856,0.9918635214380178,26689.672191788413
12932,6.0,128.0,476.0,212.30666528333336,0.03904932808241377,41.8141591466925
12933,4.0,446.0,538.0,258.6150003,0.9223778702062518,795.5190121183361
12935,8.0,404.0,416.0,308.8412550125,0.9780596079589866,1901.1710908780567
12937,6.0,539.0,545.0,308.58500150000003,0.9751656837792204,1235.1128066953836
12939,12.0,423.0,505.0,1701.3600041666666,0.9211415120554859,10547.894411506442
12947,2.0,139.0,182.0,365.61500055,0.8919408544569079,1385.8054907749004
12948,4.0,523.0,546.0,252.5650005,0.9587917816951076,804.7245924188627
12949,12.0,530.0,545.0,984.6233274833334,0.983720365118706,6251.149752646652
12951,12.0,494.0,507.0,217.18583311666666,0.9841268342758671,1691.0780978300988
12955,2.0,64.0,76.0,111.80000100000001,0.9209630707833623,1312.0853939086373
12956,3.0,418.0,533.0,156.29666899999998,0.8954694574452289,509.2683545619219
12957,6.0,524.0,537.0,785.04166235,0.9730051433122582,2731.650859228682
12960,3.0,248.0,470.0,302.79999999999995,0.6901598547813854,620.3214892572892
12963,4.0,154.0,328.0,343.0449975,0.6128076432008496,933.0681439038595
12967,2.0,25.0,192.0,1514.6500057,0.4293403625035436,1805.8631901536583
12970,3.0,413.0,544.0,277.6466666833333,0.8831684615464727,670.7182675549789
12971,60.0,528.0,533.0,155.99416572333334,0.996068574522177,5034.9029683624785
12972,3.0,248.0,470.0,230.56333166666664,0.6901598547813854,528.1386944535237
12975,4.0,297.0,542.0,414.61500025,0.6583236205208232,786.7246005545128
12976,6.0,454.0,474.0,463.12666995,0.969895063766205,1901.82231885222
12978,4.0,344.0,538.0,389.3099963,0.788493403867976,904.4394364011499
12980,17.0,527.0,546.0,746.0611891176471,0.9854157808081646,6632.904671233495
12982,7.0,364.0,415.0,291.8342883428571,0.9526124154840085,1600.8329147620575
12986,6.0,259.0,496.0,404.3283317333333,0.47875398314555245,809.92254305761
12987,3.0,491.0,497.0,258.49333333333334,0.9539896663189557,746.0057560434979
12989,20.0,529.0,538.0,477.12399655,0.9902445922768711,5127.241253681672
12990,4.0,309.0,428.0,131.625,0.872320192196983,611.167058289802
12993,4.0,452.0,468.0,212.65499975,0.9604819364062002,817.3617371353945
12997,5.0,376.0,421.0,297.9079998,0.9512191107045291,1263.3079945330821
12998,2.0,161.0,462.0,309.93999785,0.4806105466235214,360.97293143031834
12999,2.0,49.0,54.0,67.80000150000001,0.9300906352481935,1317.8693402256185
13000,2.0,466.0,534.0,229.26499925,0.9077909686333601,524.6574126445902
13001,28.0,519.0,545.0,743.8285633107142,0.9829648922040425,10610.051661278902
13002,2.0,116.0,243.0,116.874999,0.7398299952192278,588.5062871690643
13004,24.0,510.0,533.0,339.01750344166663,0.984764270872901,4407.3995699118395
13005,2.0,211.0,266.0,288.9499965,0.8922936567374136,962.5179494217648
13008,2.0,400.0,532.0,211.41000200000002,0.8635580007816418,482.858594613907
13012,5.0,379.0,401.0,327.29799488,0.9633730245107779,1423.0401520446098
13013,17.0,513.0,534.0,554.7417607352941,0.9843702506924625,5087.387905087147
13014,3.0,212.0,241.0,442.676664,0.9353539096252161,1745.8383301698323
13015,7.0,406.0,412.0,609.6485742714285,0.9779126003521292,3070.263814078152
13018,12.0,452.0,457.0,445.06000195,0.9865814599720746,3432.7668045040045
13019,5.0,354.0,542.0,194.98999840000002,0.7824217229921134,637.7601133817415
13021,10.0,519.0,543.0,280.2149989,0.9781458796039846,1699.5377157884777
13026,5.0,506.0,535.0,133.0920006,0.9628911188715576,632.1077657679515
13027,15.0,455.0,497.0,918.8799933333333,0.9689822355830671,7636.826396586217
13029,2.0,170.0,332.0,357.30001,0.7318868557514471,759.6207289468313
13031,4.0,147.0,363.0,610.257504425,0.4665942847777173,1027.391868101922
13032,3.0,68.0,269.0,429.96666583333337,0.3819256650254972,649.5416442008511
13037,9.0,517.0,545.0,366.4455540555556,0.9751197452417995,1946.223407351456
13039,3.0,138.0,531.0,282.64333,0.19747825059832333,154.55619605327317
13041,3.0,139.0,398.0,180.99000033333334,0.429306621189304,328.28275448674196
13042,2.0,134.0,541.0,444.21999775000006,0.27894832231469496,227.5741369185042
13044,10.0,409.0,509.0,467.06499844999996,0.89815016654466,2559.228532679843
13047,14.0,504.0,532.0,494.49999142857143,0.979581118072629,3819.51980330819
13048,6.0,443.0,490.0,465.6033347333334,0.9573813234277397,1837.2455672225049
13049,2.0,83.0,210.0,328.8899965,0.6951581675761662,934.4971352629606
13050,25.0,520.0,533.0,357.811599564,0.9900462393737258,4840.5199001320525
13052,5.0,442.0,463.0,521.34199808,0.964919007796483,1843.7304923924755
13057,2.0,101.0,440.0,184.2999986,0.29711913838333726,181.9145745196579
13059,8.0,369.0,427.0,209.634999125,0.9484130254514065,1332.4132366654342
13064,2.0,264.0,400.0,262.4499985,0.8246202316265256,634.9323440303435
13065,4.0,174.0,356.0,268.3349975,0.6275224094908559,760.6429555344242
13069,21.0,345.0,352.0,332.47952386190474,0.9902983993857575,5296.086811837512
13070,3.0,540.0,541.0,199.16666666666666,0.9556997728988175,604.897812823923
13074,3.0,212.0,532.0,355.14666566666665,0.4554134994236688,411.27441224364804
13077,8.0,438.0,537.0,336.8000002,0.917451034081882,1569.193633064991
13078,39.0,538.0,547.0,531.8292260769231,0.9934774368946193,10606.056745326916
13080,2.0,208.0,418.0,76.174995,0.6932314428701745,337.40521206316765
13081,20.0,514.0,540.0,2152.2850122,0.9826735606638746,21913.153245752732
13082,12.0,482.0,526.0,457.5099949166667,0.968822533617098,3093.99340988286
13085,3.0,443.0,547.0,548.066667,0.9059021992776926,1086.801078375323
13089,99.0,538.0,546.0,863.4734331202021,0.9949419013799988,42706.52891553105
13090,14.0,256.0,303.0,564.6285687142857,0.9356056684410107,6306.067300089503
13092,10.0,456.0,476.0,165.41499607,0.9788184599570322,1241.4019204850683
13093,42.0,460.0,544.0,1283.0995247619048,0.4160005729203758,11397.463628735934
13094,7.0,184.0,198.0,166.30284057142856,0.970302158424535,1790.7414941922398
13097,17.0,505.0,547.0,560.1758798470588,0.9714606411346192,4970.122583229647
13098,7.0,119.0,126.0,936.4014292857142,0.9741583267128425,9568.748091534173
13101,3.0,447.0,490.0,175.61666599999998,0.9386258505550015,602.9780029250724
13102,24.0,384.0,391.0,348.76458841666664,0.9913634577174899,5796.074634945238
13104,4.0,386.0,462.0,181.91999725,0.9266098862006605,726.5600353643092
13107,5.0,340.0,482.0,736.3979982799999,0.8484988104770559,2106.4547990367673
13110,7.0,481.0,547.0,262.6442854857143,0.9511233845191521,1186.4322214642218
13113,27.0,429.0,430.0,544.9037026407407,0.994336420846959,9238.052862438988
13115,5.0,220.0,408.0,489.08400108000006,0.631411895323585,1261.2210292481702
13117,15.0,406.0,432.0,152.1366673866667,0.9785072799366614,1699.50544011721
13118,6.0,231.0,248.0,299.32166498333333,0.9666411894993485,2131.6712928338534
13124,2.0,133.0,194.0,1283.3100125,0.8664987796752358,3153.9301011523908
13126,8.0,394.0,456.0,313.8975023625,0.9475825543141878,1739.6243712454889
13131,2.0,250.0,477.0,794.529978,0.7072606990698506,947.5534300845828
13133,2.0,186.0,268.0,54.8999995,0.857307560014224,538.2422507622198
13134,3.0,182.0,225.0,311.16666533333336,0.9191588847159402,1416.1173201301317
13136,5.0,519.0,540.0,738.4639942,0.9659255039050516,2196.9152357223034
13137,9.0,250.0,311.0,453.95333268888885,0.9214184063798566,3386.980014903847
13138,2.0,156.0,205.0,290.040002,0.888368804833572,1134.0144396985474
13139,2.0,222.0,246.0,585.009997,0.9200571645655076,1593.5348795757968
13140,2.0,125.0,300.0,349.5850024,0.6531677167738644,719.0586177464163
13141,13.0,516.0,539.0,486.8776914615385,0.9814257736850376,3492.808523434159
13145,3.0,227.0,408.0,332.6666666666667,0.7407188722219261,787.4447761512829
13148,14.0,500.0,541.0,455.1514273142857,0.972061877711368,3463.8606127552853
13151,2.0,332.0,436.0,779.6849949,0.8716640748602853,1234.1493525203257
13152,6.0,277.0,503.0,277.6516662833333,0.5482134386090192,682.959343685185
13154,2.0,336.0,544.0,643.8700024,0.7818938169104239,811.3884659828582
13155,3.0,165.0,300.0,370.6400013333334,0.7676505346903204,1094.6119084628028
13156,2.0,291.0,485.0,396.3100025,0.7743610369125122,642.7724810547168
13157,5.0,400.0,450.0,850.17600614,0.9496418575644813,2821.181946702374
13162,13.0,502.0,544.0,630.3607699153847,0.9713015450401581,4361.574336091154
13168,3.0,343.0,351.0,324.22000106666667,0.9523962539863581,1113.04787529131
13173,8.0,362.0,538.0,267.3675019,0.7198140869183517,1018.8498234923221
13174,8.0,419.0,544.0,1016.5987496375,0.8766387632054561,3971.316144174867
13178,14.0,520.0,532.0,745.2950005499999,0.9862734479188965,5652.470557966211
13183,8.0,427.0,444.0,514.0050060875,0.9763084881369353,2786.566688648654
13184,3.0,63.0,99.0,177.59666807333335,0.8993200203974281,1571.0985031388768
13190,2.0,188.0,541.0,211.780003,0.4485287613266724,247.6541101129495
13192,3.0,481.0,495.0,462.0133279333333,0.9511125534681233,1089.829250887615
13196,3.0,355.0,426.0,527.7400028000001,0.9174127194679612,1300.8249714551068
13198,4.0,185.0,243.0,698.4749956,0.9110137328531753,2961.286184148904
13199,36.0,537.0,543.0,283.408053075,0.994287884526062,5397.151356372297
13201,3.0,140.0,451.0,307.9533349,0.32420520511802225,304.0405693289441
13202,6.0,336.0,539.0,210.01666516666668,0.6999506325709607,674.161873285457
13203,6.0,480.0,531.0,267.4333357666667,0.9569552058276413,1110.3318206412569
13206,11.0,332.0,541.0,664.590910990909,0.35765102729512316,1457.0840111017965
13208,5.0,530.0,545.0,280.73800154,0.968001733508987,1006.4134528512427
13209,7.0,457.0,493.0,674.7200014285714,0.9662566014119184,2890.4782171647516
13211,6.0,372.0,542.0,234.45999985,0.8037967459647828,833.1962473364314
13213,6.0,369.0,377.0,408.4449991666667,0.9737540423430493,2048.9164267858064
13214,6.0,229.0,455.0,269.43333706666664,0.4506906312478005,593.7805577402166
13220,2.0,356.0,384.0,279.8449935,0.9231177224363144,756.3990997157791
13223,5.0,465.0,474.0,150.50399439999998,0.9695545192463174,750.5350049423437
13225,11.0,526.0,531.0,1101.1645506363636,0.9857110706339358,6566.797168805002
13230,24.0,430.0,440.0,211.26208378541665,0.9903695624320749,3334.83012966875
13232,2.0,47.0,52.0,286.9350002,0.9299977712452921,2184.57862816739
13233,2.0,358.0,503.0,292.4750045,0.8451848286031387,576.3462543266177
13238,2.0,230.0,399.0,140.025,0.7686368624079204,457.8580445284591
13239,4.0,241.0,311.0,328.74000645,0.9098639599815466,1395.7219028808515
13240,4.0,395.0,461.0,335.39499670000004,0.9339252859796069,1086.0008177079903
13242,4.0,455.0,477.0,104.0,0.9582228192461546,554.1015980070201
13243,2.0,428.0,440.0,492.69000059999996,0.9321766186992383,953.9906500179555
13246,8.0,319.0,334.0,361.0662509325,0.9755832999897032,2539.0898042366703
13249,6.0,423.0,493.0,185.49333033333332,0.9420881510256383,894.8279165851648
13253,2.0,364.0,512.0,681.4000100000001,0.844283393222348,956.8878747840226
13258,2.0,195.0,209.0,212.5099975,0.9266197789729532,1008.5267210481011
