CustomerID,mu,alpha,beta,ab_ratio,ll_hawkes,ll_poisson,lr_stat,p_val,hawkes_better,boundary_hit,archetype
12424,0.00777466117849876,1.0167302873236207e-12,0.40894407437243474,2.4862330842766074e-12,-17.570654991209427,-17.570654991204208,-1.0437872788315872e-11,1.0,False,False,Fading
12427,0.008573257353499474,1.4320077224322116e-13,0.37678608571538585,3.800585469374026e-13,-17.27731967141798,-17.2773196714158,-4.362732397567015e-12,1.0,False,False,Fading
12428,0.02713974959534808,102.78337657389986,720.0000385241232,0.14275468204777902,-29.613949907133694,-35.78661534539256,12.345330876517735,0.0020856693621321845,True,False,Fading
12429,0.011170424058569243,205.68795597602542,720.0277056783752,0.2856667241467274,-26.313937760722947,-41.65487291303274,30.681870304619586,2.1752867580864714e-07,True,False,Fading
12431,0.036470092971151925,59.900865716706576,1440.0000369224858,0.041597822347785814,-101.3759605677571,-106.76273903246955,10.773556929424899,0.004576693591998604,True,False,Fading
12432,0.015394683866090187,375.0645151201661,495.90487501336105,0.7563235088383853,-2.2149648765506216,-17.922737517607874,31.415545282114508,1.5073045807922283e-07,True,False,Bursty
12433,0.018954455898987553,2.1127901967800984,18.62938065548416,0.113411725051532,-45.87768039634227,-48.62889657377862,5.502432354872695,0.06385016084264596,True,False,Fading
12434,0.010102428591595738,9.062357615090006e-15,0.18030542852881398,5.0261146816451966e-14,-16.78493864545757,-16.784938645457444,-2.4868995751603507e-13,1.0,False,False,Fading
12435,0.00912126633144368,6.755926829957141e-11,2.487634198748987,2.7158039688289568e-11,-34.1828234505264,-34.18282345012605,-8.006963980733417e-10,1.0,False,False,Fading
12437,0.04757183481286162,116.62746554031345,1440.00026758968,0.08099128046380738,-133.31272601799367,-150.60810708765172,34.5907621393161,3.081140049051339e-08,True,False,Fading
12444,0.03333903349310288,1.417714487188813e-12,0.7115195205468456,1.99251664395548e-12,-22.005130353473092,-22.005130353464864,-1.645616976020392e-11,1.0,False,False,Fading
12449,0.012014292316378171,1.0118905135956731e-11,0.6570767107837321,1.5399884016414686e-11,-27.108314632747216,-27.10831463263237,-2.2969004476180999e-10,1.0,False,False,Fading
12450,0.015720180020602492,9.654215975188785e-14,11.299905211669547,8.543625627247528e-15,-25.764049959574795,-25.764049959574752,-8.526512829121202e-14,1.0,False,False,Fading
12451,0.013493164611977387,68.53474665944726,479.999986792379,0.14278072613591872,-34.91112839028913,-41.376936533825834,12.93161628707341,0.0015557334951019507,True,False,Fading
12454,0.007088517810897731,0.03665010697225625,0.07782537014437886,0.4709274996606412,-21.278446519225433,-22.054259759952938,1.5516264814550098,0.4603292702252896,True,False,Fading
12455,0.01388624255004043,1.0233789210059392e-13,2.2747448181608068,4.498873512473232e-14,-47.491711728404916,-47.4917117284044,-1.0373923942097463e-12,1.0,False,False,Fading
12456,0.014270189026720174,2.7674337252697977e-15,54.34615257394561,5.09223485784815e-17,-15.748747840828583,-15.748747840828583,0.0,1.0,False,False,Fading
12457,0.010885914460755746,0.08631845655248233,0.17033062692454265,0.5067700278630562,-32.41505896442085,-34.75043676011416,4.670755591386623,0.0967739148510844,True,False,Bursty
12458,0.009610707710843071,7.538422814241428e-12,2.548570041886518,2.9579029378613e-12,-22.5795129078465,-22.579512907836307,-2.0385471088957274e-11,1.0,False,False,Fading
12463,0.021272125515136825,9.532377947964891e-15,0.30106341519614765,3.1662359047360153e-14,-19.401432516772353,-19.401432516771933,-8.384404281969182e-13,1.0,False,False,Fading
12464,0.023412243105320217,205.65065191943407,1440.0000097227708,0.142812951757567,-29.954985140862522,-36.9680719948527,14.026173707980355,0.0009000260469617131,True,False,Fading
12468,0.010099767876035837,3.3289316455113167e-15,0.17949588962812285,1.8546004882942735e-14,-27.97620948279567,-27.97620948279338,-4.583000645652646e-12,1.0,False,False,Fading
12471,0.06578522985778187,222.56356483235254,699.2166925627434,0.3183041354699653,-102.02815247488093,-234.13855790838628,264.2208108670107,4.218712387946754e-58,True,False,Fading
12472,0.02741175633235978,1.300173761143005e-14,3.308763510617813,3.929485310662884e-15,-87.33888463247725,-87.33888463247708,-3.410605131648481e-13,1.0,False,False,Fading
12473,0.02173126918486875,9.276784158013924e-14,0.15348166549491085,6.044229535886502e-13,-14.487010949125859,-14.487010949124162,-3.3928415632544784e-12,1.0,False,False,Fading
12474,0.03456595625201725,0.0009567323428734927,0.0009567323605976924,0.9999999814742341,-118.77162833373403,-119.14521537316358,0.7471740788591035,0.6882610778375836,True,True,Poisson
12476,0.032916551706102665,84.6283100631005,720.1982895153702,0.11750695786857238,-65.74210397748763,-77.33061828647102,23.177028617966783,9.271973509409336e-06,True,False,Fading
12477,0.014979364153650362,3.248358303324522e-13,1.566433329078679,2.0737290525062387e-13,-46.809733005602496,-46.80973300560042,-4.149569576838985e-12,1.0,False,False,Fading
12480,0.014611841642423242,3.8982012849238393e-16,0.21144239388993646,1.843623321325522e-15,-36.581456587203256,-36.58145658720182,-2.8705926524708048e-12,1.0,False,False,Fading
12481,0.02052102949960902,147.63970976046005,960.0410167626512,0.1537847937563283,-52.64539894254935,-66.25109247706968,27.211387069040654,1.2334523464448243e-06,True,False,Fading
12482,0.06488582450577107,200.60775868588235,207.890957916212,0.9649662529658214,64.90931092837027,-53.21034449762248,236.23931085198552,5.026728674933015e-52,True,False,Bursty
12483,0.027336940765902346,1.5256905491354131,28.800001931735864,0.05297536273614601,-84.32129070343541,-86.4124939782946,4.182406549718394,0.12353839570208662,True,False,Fading
12484,0.013150933935186968,0.036296528475184595,0.574704628808135,0.06315684032414881,-47.27794275864298,-47.46137128361509,0.3668570499442154,0.8324113702375895,True,False,Fading
12488,0.04550422089392092,1.1823268771799414e-11,1.9415458001559256,6.089616207276638e-12,-12.269842734342873,-12.269842734320456,-4.483524662646232e-11,1.0,False,False,Fading
12490,0.027280114922324197,1.1002562855808306e-12,3.4026211569919926,3.2335550589284127e-13,-92.03196308671045,-92.03196308669582,-2.9245939003885724e-11,1.0,False,False,Fading
12492,0.008823223482183382,7.104773849743734e-14,2.321688577429615,3.0601752185082297e-14,-17.191104151684616,-17.191104151684552,-1.2789769243681803e-13,1.0,False,False,Fading
12494,0.01604789273369413,2.805907232316645e-13,0.17437150684721509,1.609154662392859e-12,-46.189592163052325,-46.18959216304186,-2.093258899549255e-11,1.0,False,False,Fading
12497,0.005327503089804208,2.375379641049876e-12,1.2582963698709069,1.8877743732929745e-12,-18.704631022957642,-18.704631022924914,-6.545519681822043e-11,1.0,False,False,Fading
12498,0.05534343874931396,719.8806986268733,1105.9762187762412,0.6509007032930768,-2.9771821663418168,-10.466444693069434,14.978525053455234,0.0005590550966826577,True,False,Bursty
12500,0.024568536434515505,0.16132892502762194,1.3515819553503305,0.11936303558137207,-80.89739857027402,-82.56025313979396,3.3257091390398728,0.1895969891078936,True,False,Fading
12502,0.023359120123059275,1.0787276039563516e-13,2.0144567166356517,5.3549306621883476e-14,-23.78384237921195,-23.783842379210554,-2.7924329515371937e-12,1.0,False,False,Fading
12504,0.006085904674432785,0.013306157917584688,0.07127936010422255,0.18667616962510356,-23.751427717763946,-23.89474207571514,0.28662871590238836,0.8664816406844323,True,False,Fading
12507,0.008829750920168036,5.875725735497277e-06,6.2000527076042875e-06,0.9476896427494516,-22.89450814151264,-22.89468839597078,0.0003605089162732611,0.9998197617867222,True,False,Bursty
12510,0.01180731593152536,2.432609322643772e-15,2.040442853224933,1.1921967423880641e-15,-38.073251666117784,-38.073251666117784,0.0,1.0,False,False,Fading
12516,0.007665904958852181,9.353132497431718e-14,0.21763870661796064,4.2975501200023445e-13,-23.483890840844506,-23.48389084084322,-2.5721647034515627e-12,1.0,False,False,Fading
12517,0.02469934274319844,5.479881089590374e-12,2.4836960390931,2.206341276604566e-12,-18.803904529139626,-18.803904529120377,-3.849720542348223e-11,1.0,False,False,Fading
12518,0.0455076997381659,6.014585698084627e-13,2.1244093589737743,2.8311801925924753e-13,-20.44936920752347,-20.449369207522317,-2.3092638912203256e-12,1.0,False,False,Fading
12520,0.02575215840440676,1.091735101933539e-12,1.1555070669492373,9.44810406755825e-13,-23.296180324813694,-23.296180324808432,-1.0523137916607084e-11,1.0,False,False,Fading
12523,0.032259704036755404,1.049691499114211e-12,1.1899715803328617,8.821147634640054e-13,-101.98056320168484,-101.98056320166425,-4.118305696465541e-11,1.0,False,False,Fading
12524,0.024242258162485965,89.93409985651991,1440.000048354286,0.06245423391429862,-73.0147176874874,-79.20434468313664,12.37925399129847,0.002050591490189754,True,False,Fading
12525,0.02012231701422198,1.7516037718277353e-14,0.20071815885521177,8.726683135287506e-14,-14.717777253574425,-14.71777725357425,-3.517186542012496e-13,1.0,False,False,Fading
12526,0.0319455499758466,7.831196459000447e-12,0.8169316014233033,9.586110324727926e-12,-13.331164890707784,-13.331164890687749,-4.007105758319085e-11,1.0,False,False,Fading
12527,0.0111645784863897,7.55060181148141e-13,0.15587857633750163,4.843899648616991e-12,-27.47505569369597,-27.47505569366752,-5.690026227966882e-11,1.0,False,False,Fading
12528,0.01978680722203051,2.7744901485333776e-12,2.6202596167248644,1.0588607826583574e-12,-29.536444960789773,-29.536444960781708,-1.6129320101754274e-11,1.0,False,False,Fading
12530,0.015439654840908196,3.1539386831731697e-16,1.0869228002368925,2.90171361064997e-16,-46.537344773888044,-46.53734477388804,-1.4210854715202004e-14,1.0,False,False,Fading
12539,0.008651062120546765,5.830142709241681,35.12195132218155,0.16599711831955097,-34.73337222699443,-39.17614281149253,8.885541168996198,0.011763302107194363,True,False,Fading
12540,0.043495598861933576,46.33337721717611,1439.999886632092,0.03217595893395643,-126.34954995476545,-131.30972561621627,9.920351322901638,0.007011696039700292,True,False,Fading
12541,0.01194994433036561,2.758710824052539e-12,2.59320665054138,1.0638222077197768e-12,-16.281086307337446,-16.2810863073353,-4.291678123991005e-12,1.0,False,False,Fading
12547,0.009902736248381139,1.4865513023330345e-12,1.1242147915225842,1.3223018532959512e-12,-16.844832075862506,-16.844832075859827,-5.357492227631155e-12,1.0,False,False,Fading
12549,0.03279339536064336,359.91085996142976,1440.0000259154885,0.24993809269733472,-13.784008609446975,-20.97223255472513,14.376447890556314,0.0007554296140792903,True,False,Fading
12553,0.02890680812572382,8.268551387370553e-16,2.8316908659629236,2.920004964792939e-16,-54.52413658158031,-54.52413658158026,-9.947598300641403e-14,1.0,False,False,Fading
12557,0.011327155987242772,2.8807910621877427e-10,2.435966007104936,1.1826072505878135e-10,-43.84437925108838,-43.84437925016664,-1.8434747062201495e-09,1.0,False,False,Fading
12562,0.021068822378701897,2.1305670920732722e-14,4.172226013536017,5.106547644257623e-15,-43.739649536655705,-43.739649536655605,-1.9895196601282805e-13,1.0,False,False,Fading
12567,0.021762492170728873,3.750366444232815,53.33332825769442,0.07031937752153596,-68.24843843891335,-71.39524546444578,6.29361405106485,0.04298917128724364,True,False,Fading
12569,0.11200640497975227,49.39127798245097,721.1541075192272,0.06848921398001483,-85.487365540636,-93.62098656727173,16.267242053271445,0.000293503490340481,True,False,Fading
12573,0.018480364573774832,0.07625850969628892,0.5059732138958246,0.1507164956601633,-24.031750610832518,-24.312806829347828,0.5621124370306205,0.7549858901012895,True,False,Fading
12576,0.016298735960255974,179.9556870202205,1439.9999760219346,0.12496922917829226,-37.74038465835791,-44.99023877622595,14.49970823573608,0.0007102779981536467,True,False,Fading
12577,0.007136218403719745,83.29025925802321,185.68668843020325,0.44855266665672017,-22.282076252669107,-43.78162169063255,42.99909087592688,4.6011464098471816e-10,True,False,Fading
12578,0.009476613971150915,1.7186314733082742e-12,2.4483765695180204,7.019473616538483e-13,-22.635706014686665,-22.63570601467879,-1.575273245180142e-11,1.0,False,False,Fading
12582,0.011801109371153942,2.020373868649353e-12,2.137786510573601,9.450774708589848e-13,-21.75824936148528,-21.758249361481717,-7.126743639673805e-12,1.0,False,False,Fading
12583,0.0302028233219456,0.0006494445517932242,0.0006494445692875313,0.9999999730626632,-115.82891432918993,-116.05566793371881,0.45350720905776143,0.7971171641545443,True,True,Poisson
12584,0.025431190090140443,0.0025750878123517182,0.00257509312421759,0.9999979372140675,-39.60848127868261,-39.83346160812279,0.4499606588803573,0.7985319261749128,True,True,Poisson
12586,0.005664653442100513,2.523720605055544e-12,0.29987563391671423,8.415890854795051e-12,-24.694027062482707,-24.69402706244183,-8.175504717655713e-11,1.0,False,False,Fading
12588,0.0053752798099503726,9.152327519015316e-14,0.31992469880656327,2.860775536604977e-13,-18.67783360040643,-18.677833600405837,-1.1866063687193673e-12,1.0,False,False,Fading
12589,0.007570495387305217,5.979421090262841,29.999998978549925,0.19931404312840617,-29.625724380210627,-34.21116561561464,9.170882470808024,0.010199248525220011,True,False,Fading
12591,0.0329085220753693,1.36503300796657e-14,0.6440299846312756,2.1195177872783176e-14,-13.242071165875707,-13.242071165875654,-1.0658141036401503e-13,1.0,False,False,Fading
12592,0.007026962151791935,23.98089826193926,72.00000114346199,0.333068026126231,-16.695948531602276,-22.68233590003446,11.972774736864366,0.0025127252234705046,True,False,Fading
12593,0.027239368190429714,2.0254273354508655e-13,1.368188180730943,1.4803718991117126e-13,-13.809276225623346,-13.809276225623039,-6.146194664324867e-13,1.0,False,False,Fading
12594,0.022990893071948883,9.649274304717398e-16,0.05801615369751659,1.6632047610440676e-14,-66.81720031209662,-66.81720031209647,-2.8421709430404007e-13,1.0,False,False,Fading
12597,0.016065488960485,2.40698692889392e-12,6.1194395017662,3.933345412107126e-13,-20.52433292522387,-20.52433292521888,-9.983125437429408e-12,1.0,False,False,Fading
12598,0.01424643623312629,0.014196054042855214,0.13755256914332004,0.10320457212299634,-51.42511340444463,-51.574714972628556,0.2992031363678507,0.861050978194086,True,False,Fading
12599,0.023717459746260654,2.8450610771903436e-15,1.1107354908429004,2.561420878909092e-15,-61.640070310655105,-61.64007031065505,-1.1368683772161603e-13,1.0,False,False,Fading
12600,0.028414351595252428,9.917908000026558e-12,1.4169838453482586,6.999309154148464e-12,-91.2172123436144,-91.21721234348156,-2.6568613975541666e-10,1.0,False,False,Fading
12601,0.027910581459101157,3.8738309567987566e-16,4.197667458229505,9.228532263088472e-17,-27.47249610951777,-27.472496109517763,-1.4210854715202004e-14,1.0,False,False,Fading
12605,0.036586310851943235,4.875264305500014e-13,1.0406025332648907,4.685039820347036e-13,-12.924244655309188,-12.924244655307984,-2.4087398742267396e-12,1.0,False,False,Fading
12609,0.014037764090425375,1.8980568696422164e-13,22.463840219529004,8.449387331343887e-15,-47.39403780923046,-47.394037809230376,-1.7053025658242404e-13,1.0,False,False,Fading
12610,0.03852792678869832,5.762263708440179e-14,1.0557519903289023,5.4579709640377184e-14,-17.025489183839948,-17.025489183839518,-8.597567102697212e-13,1.0,False,False,Fading
12613,0.011974961555494972,179.96744739594703,1439.9999117441866,0.1249774016846731,-40.206541834258346,-47.764592143356204,15.116100618195716,0.0005218917802530073,True,False,Fading
12615,0.01112835866720499,205.6840605875851,1440.0000590505747,0.142836147328492,-35.161322051643225,-42.91798582164363,15.513327540000816,0.00042788171388786974,True,False,Fading
12616,0.010233596390983351,1.8452975575247175e-13,1.5215386601043366,1.2127838785234546e-13,-16.7462377242941,-16.746237724293856,-4.902744876744691e-13,1.0,False,False,Fading
12619,0.009503832352622515,0.004781751572326082,0.004781752005101473,0.9999999094943881,-44.93307038946447,-45.916900596561725,1.967660414194512,0.3738763291035992,True,True,Poisson
12620,0.015795810543129667,1.5283151572778211e-12,1.5853904726077537,9.639992063052762e-13,-15.444028967601895,-15.44402896759882,-6.149747378003667e-12,1.0,False,False,Fading
12621,0.04948187917422707,84.5713664137081,1439.999921491239,0.058730118767039555,-127.32453930902085,-138.15915758625397,21.669236554466238,1.970539154389893e-05,True,False,Fading
12623,0.016663207780089555,4.782587029398929e-13,2.5891795093260837,1.847143858574622e-13,-35.66185854533045,-35.66185854532654,-7.830180948076304e-12,1.0,False,False,Fading
12625,0.010391476667719907,1.359929673937415e-12,1.1463688091893554,1.1862933316365065e-12,-22.26708154317985,-22.267081543174186,-1.1326051208015997e-11,1.0,False,False,Fading
12626,0.027034494362134037,0.0007567857812569565,0.0007567858555790637,0.9999999017924204,-40.60995490295568,-40.65486310982581,0.08981641374026594,0.9560852398618328,True,True,Poisson
12627,0.046181467638277976,3.0464729383425627e-13,2.0713028573874386,1.4708003358741653e-13,-24.45105906949283,-24.45105906949199,-1.6768808563938364e-12,1.0,False,False,Fading
12628,0.049869016655417625,1.4049573693372566e-12,0.8224808933881524,1.7081945375650407e-12,-11.995068429036131,-11.995068429031836,-8.590461675339611e-12,1.0,False,False,Fading
12631,0.007862264702612608,479.97863890200955,1440.000025995662,0.33331849322026014,-20.880830798699577,-38.564583220817184,35.367504844235214,2.0895073528149265e-08,True,False,Fading
12633,0.014989377567660419,2.8385779160303626e-13,11.516179754408896,2.464860723404071e-14,-36.402892123245785,-36.40289212324525,-1.0658141036401503e-12,1.0,False,False,Fading
12635,0.010898829177333313,7.642517064441144e-11,1.003035678617076,7.619387054085831e-11,-22.07637591090907,-22.076375910610093,-5.979572392789123e-10,1.0,False,False,Fading
12637,0.02311064861806203,159.94076714622264,960.0426868275424,0.166597557942706,-46.29173199504571,-59.80628011582203,27.029096241552637,1.35115858726873e-06,True,False,Fading
12639,0.007709024132659974,1.2053782745821763e-11,3.5184784427734352,3.4258509585525234e-12,-17.59609522882594,-17.59609522881613,-1.9625190361693967e-11,1.0,False,False,Fading
12640,0.03765283570779035,0.3608270180665771,0.6789299172435033,0.5314643071431536,-11.143203550230659,-11.885168872353727,1.4839306442461364,0.4761771538084155,True,False,Bursty
12642,0.03648020658074312,5.685043600291804e-12,0.9321251729603899,6.099013056622372e-12,-12.932946674570644,-12.932946674542833,-5.562128535530064e-11,1.0,False,False,Fading
12643,0.020707124813496618,143.94371862435324,1440.0000333903595,0.09996091339348778,-45.802961142429865,-52.60206987622982,13.598217467599909,0.0011147682604866521,True,False,Fading
12644,0.007080962075027078,5.890200402261258e-12,0.1407913346637087,4.183638443609097e-11,-23.801392866426145,-23.80139286631393,-2.2443202851718524e-10,1.0,False,False,Fading
12645,0.012597222948360638,179.96575607374197,1440.0000039047682,0.12497621915676306,-39.80127414522923,-47.308676564715995,15.014804838973532,0.0005490053236612313,True,False,Fading
12647,0.047558789435375684,115.87614095303263,1314.4775774711893,0.08815376004812255,-120.60593095856811,-138.4692090894963,35.72655626185639,1.74613122662055e-08,True,False,Fading
12648,0.007316342649444057,4.87174365973489e-12,5.0996075105722785,9.55317374844046e-13,-23.67057072516039,-23.67057072514926,-2.2254198484006338e-11,1.0,False,False,Fading
12649,0.011887087084247728,205.68372392498682,1359.9985035517518,0.15123819870965025,-34.644073454936894,-42.390339542256406,15.492532174639024,0.0004323539020793975,True,False,Fading
12651,0.030559460033181975,1.5757532111050654e-15,3.1206179249397943,5.049490995074209e-16,-17.952323813668574,-17.95232381366857,-7.105427357601002e-15,1.0,False,False,Fading
12653,0.007935841935079135,1.675501068293937e-11,4.854880682658207,3.451168376349354e-12,-17.509093726485286,-17.509093726476035,-1.850253283919301e-11,1.0,False,False,Fading
12654,0.014042195808359432,179.9618241583109,719.9999949938065,0.249946979735547,-17.86979709574529,-25.212989743633493,14.686385295776404,0.0006469816355377697,True,False,Fading
12656,0.014673633355426072,2.7818213929751335e-12,10.420553022922391,2.669552553358618e-13,-41.77362812526651,-41.773628125263755,-5.5138116294983774e-12,1.0,False,False,Fading
12657,0.044701047370118485,39.89449237444674,103.05272858578262,0.3871269875327753,-10.49316833470286,-15.28382041137029,9.581304153334859,0.008307038789276284,True,False,Fading
12662,0.030791484118501786,75.70576404129653,1439.999883545903,0.05257345150256275,-82.80186553849424,-88.58563863200624,11.567546187023993,0.00307708335438273,True,False,Fading
12664,0.008227115504471392,0.004180676582181986,0.004180676727623529,0.9999999652110049,-55.36923088992613,-56.96856144914848,3.1986611184447042,0.20203172100682168,True,True,Poisson
12665,0.00870259519302365,3.9527787235872374e-13,0.16895226412214337,2.339583162217697e-12,-17.232398083715637,-17.232398083708404,-1.446665010007564e-11,1.0,False,False,Fading
12668,0.01351793210305297,159.96327331323437,1440.0001290428727,0.11108559651279852,-44.658469871057605,-51.984031891237386,14.651124040359562,0.0006584894750159746,True,False,Fading
